,SPX,DAX,WIG20,EURUSD
2010-04-21,-0.19301274627803472,-0.636132498874567,-0.8406371575218283,-0.34785990697091507
2010-04-22,0.18184752011132488,-1.0674017859644516,-2.491595361203986,-0.7184209238267898
2010-04-23,0.7238531769470028,1.19898626598158,1.0363734234716082,0.8660525264587249
2010-04-26,-0.4412817583301653,1.1912975559583898,2.5097206073343274,0.03335317244693729
2010-04-27,-2.578247836326468,-2.5003990219955736,-1.2549432093749158,-1.900462718576589
2010-04-28,0.32895548573640543,-1.0384299165567656,-1.6287970054607304,0.2235842287907374
2010-04-29,1.514476727310716,0.7302555637658144,1.583728004761407,0.4236535345154332
2010-04-30,-1.5162721178141803,-0.346490949210836,0.4280027227366322,0.534732796853689
2010-05-05,-0.9831131328111271,-0.3111726253623439,-1.1187187711689055,-1.5173645944949645
2010-05-06,-3.487308420851664,-0.890230775639919,-0.6179490974858156,-1.4985128235278065
2010-05-07,-2.2717314562725512,-2.6844997823776824,-1.798634061913122,0.5214855665979498
2010-05-10,4.402968909305349,5.37885048708104,5.034224686450342,0.15079946329622032
2010-05-11,-0.04636714622771054,-0.28419361231165696,-0.891278758881218,-0.787128914101756
2010-05-12,1.0995831678900967,2.361313190936744,1.1958323481063744,-0.030274652140502508
2010-05-13,-1.289431026292563,0.9497501244770923,-0.44580813165332994,-0.776341752207933
2010-05-14,-2.4221180929244297,-2.8523889094511126,-2.405073113402175,-1.5613428875331488
2010-05-17,-0.05659952592796147,0.22841360577869418,1.09265501545911,0.28028693022499857
2010-05-18,-1.417414458657167,1.5008973334004194,0.8245812853177698,-1.8565270964535312
2010-05-19,-1.1654105049283956,-2.441855821880543,-2.52868566120012,1.8148354084240599
2010-05-20,-3.684926112843839,-1.9378920075614139,-3.2691579589736732,0.26381249871425766
2010-05-21,0.8521007917802057,0.24198507842600592,1.6155424052422636,0.18518763745199063
2010-05-24,-0.8517808613897112,-0.7460895671911965,0.4260562460275934,-1.5643482704978524
2010-05-25,-0.323148105536615,-2.236220342045419,-2.0633482538044228,0.14212690159398728
2010-05-26,-0.32975316425745727,1.3260343561591008,4.0590701170446355,-1.6016882974124238
2010-05-27,2.8705052153780266,3.2225743692905304,1.5401886119609705,1.5569125937166044
2010-05-28,-0.9089945601750471,-0.2635091752645403,0.9128357776806296,-0.444101526638747
2010-06-02,2.2246028003897447,0.29575433012714997,1.0535274005156543,0.1344468680694345
2010-06-07,-0.8375071142297826,-1.209242737217374,-1.5688068511949,0.03565350370726361
2010-06-08,0.7901695035969982,-0.35397191225018687,0.08490625823073084,0.19121483713493775
2010-06-09,-0.3040157988095122,1.6624579755251832,0.38625625682221054,0.372380490365682
2010-06-10,2.500140461229972,1.5517402563306684,2.0085905317547907,0.7719845180323739
2010-06-11,0.9495333947718116,-0.6806776852543445,-0.569628847213048,0.3829249262013869
2010-06-14,-0.11325463984941316,1.1447722195391525,0.9897718756342717,0.9235079334734126
2010-06-15,2.158335735509028,1.0864525854295122,-0.5814692653285548,0.7141706169210339
2010-06-16,0.3045831168960295,-0.20716292702467504,-0.5472313608796995,0.0863745479138543
2010-06-17,0.023822476529380174,0.5455165733585462,-1.2685119991459468,0.624942694609116
2010-06-18,0.04642260081410263,-0.03872251909092114,0.40248236171212287,-0.013026120430654056
2010-06-21,-0.36781338179309286,1.1917039087739463,1.460346568782474,-0.5140499968202309
2010-06-22,-1.9068482810052034,-0.20901201378244605,-0.333410032926097,-0.5543611373041587
2010-06-23,-0.6732789483271762,-0.685289006853781,-1.7272632944629325,0.0799289332182454
2010-06-24,-1.6939557060878245,-1.440898629003006,-0.24534767179951236,0.12458195379860168
2010-06-25,0.1060594570201541,-0.37703093898436646,0.8187321638637517,0.09721142447510478
2010-06-28,-0.0433508651167224,1.3303283485211697,-0.10856645704504557,-0.6330481259864478
2010-06-29,-3.4868099105976436,-3.293351301078822,-2.421135929537308,-0.8503757531250868
2010-06-30,-1.365196851078503,0.6728717139663858,0.17620450811203126,0.05182389590488018
2010-07-01,-0.5881701725841124,-1.4924892487987675,0.2694559223042242,2.0750084332898413
2010-07-02,-0.1515957502234757,-0.19169127444845968,1.2242612856347317,0.24965007613953538
2010-07-07,3.0709274353761042,1.0316301268438886,-0.03133212252995943,-0.03245562687806687
2010-07-08,1.40392955791959,-0.04012361463281067,-0.7254863565139031,0.9738618905783432
2010-07-09,0.8011031690349012,0.3561143260366319,0.05869696325614837,-0.34817803447436346
2010-07-12,0.08589347253271212,0.004777037134955503,1.0671392082965845,-0.2933872892379757
2010-07-13,1.4772462242975417,1.8309730707433844,0.9600357558177851,1.1310400145385189
2010-07-14,0.09980251469363083,0.18691305051121224,0.20422185391592582,0.17848880485255375
2010-07-15,0.05127940375667417,-0.9237170279481814,0.34177168026784494,1.4262828396963845
2010-07-16,-2.6899319627270115,-1.7253309676534108,-0.8987315853200868,-0.029363661440871363
2010-07-19,0.18069143506187846,0.1163468802997436,0.83025389772342,-0.2856506253627538
2010-07-20,1.3074897344811856,-0.8728355368191572,-1.0194945128517374,-0.3078336060774375
2010-07-21,-1.0590502047786838,-0.038042697326228225,1.9349152774358582,-0.8111167710474307
2010-07-22,1.857828036081795,2.800425080599299,2.188254506546548,0.8756998149393415
2010-07-23,1.0079364309252554,0.15002458294223275,0.021957626888553378,0.3481472684316961
2010-07-26,1.206065088187316,0.2944025112729499,1.2624250220433304,0.6843378776370082
2010-07-27,0.10377737723871217,0.04324449063822122,-0.6442454012753136,0.2280153402901862
2010-07-28,-0.7967533528140458,-0.40348449765111205,-0.420327560195137,-0.15566294144571205
2010-07-29,-0.5589707856893126,-0.5824321365867932,0.6833843673509772,0.606528840354533
2010-07-30,0.04787553016498086,0.364329855415768,-0.2592409613097464,-0.31223741783964787
2010-08-02,2.079846716337738,2.3077942149376134,2.7581102277516303,0.9516133772016948
2010-08-03,-0.24825824499428356,0.013325202670380148,-0.040784695699597334,0.5612131721876825
2010-08-04,0.45870935252280454,0.572598860211952,0.5333023846725913,-0.6866077354411907
2010-08-05,-0.12528890426161188,-0.1473384827020629,-0.33820239935879765,0.3456542534451331
2010-08-06,-0.43702440394639164,-1.1103420130694635,0.12763361646371338,0.6705664087035451
2010-08-09,0.6490873104685733,1.5517999949166146,-0.7799494024331781,-0.47183813026956656
2010-08-10,-0.7892639799468729,-1.116868357524651,-1.5247668279388604,-0.36702803008159485
2010-08-11,-2.952442244221819,-2.1111030721491106,-1.3594332396982185,-2.568977518207023
2010-08-12,-1.095058903503976,-0.0184331924721034,0.9912239119637122,-0.32026134590465627
2010-08-13,-0.5071709298162483,-0.2853849400862649,-0.4212383490188694,-0.6334106108126597
2010-08-16,-0.11464262633308375,0.009991047188399996,1.3402281821894941,0.4912637942413186
2010-08-17,1.247784708507496,1.637099660777963,0.5008914999075844,0.41802136178063853
2010-08-18,0.1810560243879835,-0.45882851472116726,-0.6361984753413504,-0.13999350094273147
2010-08-19,-1.7054450070169838,-1.9069170535094258,-0.6798650726506451,-0.2385211727050506
2010-08-20,-0.5446029823259064,-0.8847118543882566,-0.4924203658386869,-0.9971922091293803
2010-08-23,-0.4414389768272884,-0.0010267660503162773,0.8446972289432703,-0.44540565736366566
2010-08-24,-1.6108961375536641,-1.1849320708941997,-2.0666414253078753,-0.16031709782115677
2010-08-25,0.08498013655006276,-0.36167843314710824,-0.530140907375782,0.0552086400136762
2010-08-26,-0.6635759004443034,0.10643765618207199,0.1658414180306491,0.4823495756630054
2010-08-27,1.4524841848843821,0.934875456315461,1.5005087146867289,0.16197120130182877
2010-08-30,-1.2137879657784874,-0.9769055781453257,-0.9194486207867665,-0.5453205753493898
2010-08-31,-0.292273044557085,0.46906543173510107,1.0384916997584348,0.01932035472609106
2010-09-01,2.8797891926155605,2.6898873025291925,1.0002522128930018,0.8693506582974371
2010-09-02,1.1799787361845369,-0.4442441380906982,-0.09916675909876976,0.44915777862873946
2010-09-03,1.4797080386021204,0.6185131057179172,0.4674374756962041,0.6858556994788905
2010-09-08,0.8116431598553424,0.5506599850086327,1.8937751184074432,0.4480008908771361
2010-09-09,0.552511418196486,0.8862865439775213,0.25953673167827634,-0.15434131438439128
2010-09-10,0.40396855269311294,-0.17685362064756543,-0.42219902213078425,-0.1425789185526853
2010-09-13,1.1538056736500242,0.5911550979099109,1.2940872532823555,1.6744348794990682
2010-09-14,0.16575120347142885,0.19147435243714733,-0.39584994027291004,0.8813906647129536
2010-09-15,0.3187911276357429,-0.0802176509668116,0.25515898981301244,0.08768996497565648
2010-09-16,0.04532717848768486,-0.2772012841350443,-0.5111505665490557,0.5237956668898897
2010-09-17,0.08039389073457233,-0.5946867929360943,-0.27281909429600404,-0.18811333692882434
2010-09-20,1.5561730473478,1.2665534144021937,0.5682625548164151,0.11889795401191647
2010-09-21,-0.15620646380067676,-0.5684182236149586,1.184258805832366,1.5974891956507813
2010-09-22,-0.39137207836721244,-0.8481135335584826,0.17468827311590607,0.9886026738181581
2010-09-23,-0.7422799937126039,-0.2054303707269378,-0.7309186020553013,-0.7494205936060866
2010-09-24,1.8667070381845818,1.9338871296617326,1.5583513145186099,1.2216168383782404
2010-09-27,-0.2984888917782126,-0.5462094977179397,-0.43735126781748757,-0.2021723614960119
2010-09-28,0.337514348697756,0.04541575458012312,-0.9986648871924115,1.0011039380635007
2010-09-29,-0.15420681796218827,-0.49094134932509476,0.3523448987987302,0.2521511997039891
2010-09-30,-0.3031694531689938,-0.21117520430283904,1.2310817156045637,0.012779500340515358
2010-10-01,0.41534619098373904,-0.19442931892627285,-0.0007182342598212876,1.1445802302894736
2010-10-04,-0.6371952931045233,-1.2532494446472346,0.7426420883238777,-0.8470681204994305
2010-10-05,1.999580556390083,1.3597354647032005,1.4422868659630592,1.1685951550823601
2010-10-06,0.2519342441279918,0.590632788635852,-0.41227608409167915,0.8486382737762075
2010-10-07,-0.3010472293971184,0.2572546356555105,-1.3041393376753259,-0.21915396956946315
2010-10-08,0.4715844595286713,0.2700648045369528,-0.6346947847979089,0.1696489227905433
2010-10-11,0.05916726619493463,0.15950320302677767,0.5250878148346736,-0.39370507136189176
2010-10-12,0.2897301677907106,-0.09449623527054461,0.18301205194913606,0.25917631341644837
2010-10-13,0.7772268001205064,1.9660944831108857,2.3956667714277713,0.369107820168006
2010-10-14,-0.44926720563791467,0.38071433211808414,-0.4320219071128847,0.8474157462052986
2010-10-15,0.08406579172404142,0.792240080854754,-0.7370898096637598,-0.9317234963607572
2010-10-18,0.5593344631538044,0.27155353334474847,0.3698949112463464,-0.15680706165932604
2010-10-19,-1.549746014777661,-0.5732189326618393,-1.4738683197213829,-1.3832393890170451
2010-10-20,0.5807021030014246,0.7312424670215462,-0.042563647710866126,1.390879567286281
2010-10-21,0.3771276781821689,1.2546103512105156,1.231581713339054,-0.21017725300957682
2010-10-22,0.07584285102714147,-0.01481172956247842,-0.26866670582885116,0.16457095338683603
2010-10-25,0.2327838375913601,0.4544372232488945,-0.03870838790020745,0.025763091257240675
2010-10-26,-0.06644322626506834,-0.39303286820666766,-0.4329158058165844,-0.6750040475316305
2010-10-27,-0.3195605028817377,-0.8049982943829849,0.4771248075573162,-0.5737147512544779
2010-10-28,0.08232061263549795,0.37071236429956594,-0.022488699201871187,1.1624954297152166
2010-10-29,-0.04394436721061779,0.22796409514611382,0.48953508236234067,0.025218042547905967
2010-11-03,0.3270677501625215,-0.5026631367148711,-0.32069576792316234,0.6248117897944976
2010-11-04,2.0559205901605107,1.6806961736332164,1.8411829258597439,0.66853307791553
2010-11-05,0.6019358322354915,0.027949355093127792,0.2627780769090885,-1.0980828749172027
2010-11-08,-0.2931183429821935,-0.269951591886199,-0.037652232824657385,-0.7094365445630484
2010-11-09,-0.9496581926373598,0.5113973721761067,1.4790983271843048,-1.0564736534658883
2010-11-10,0.11575253558610726,-0.8382968034462577,-1.1749855109755418,0.012661891280907958
2010-11-15,0.027807135166838,0.6144373024713375,-0.974519249611983,-0.7076939729380735
2010-11-16,-1.8992780577184178,-1.8866400364963394,-1.2135552851945717,-0.7351887163754234
2010-11-17,-0.18258163669656313,0.7402680506654025,0.1360955045974663,0.2086745072566329
2010-11-18,1.4306380545330573,2.0345372728071602,0.36670709864758394,0.7687786861689517
2010-11-19,0.3191489917279178,0.023438076139965652,-1.3669304334156356,0.28013602329496856
2010-11-22,-0.1935081636449641,-0.3587583637670472,-0.4455422974381035,-0.3631538872053756
2010-11-23,-1.5061958938377389,-1.7553242754128435,-0.2501801856241441,-1.7999198370828438
2010-11-24,1.2486394092542226,1.7963586904724995,1.183734133457329,-0.33519307459700654
2010-11-29,-0.11771092719041239,-2.500317984070977,-1.0756466783773744,-0.8491293972619336
2010-11-30,-0.46757566830235764,-0.4137437865007216,-0.3205113986316822,-0.7716518686353436
2010-12-01,1.9170904911229343,2.6745174347260847,2.308017245695481,1.0656134862744358
2010-12-02,1.4459257929785598,1.1220482372691347,0.3918093673109263,0.8129340489147819
2010-12-03,0.36055473803135496,-0.28450440709756786,0.9819799320675793,1.5684311730552072
2010-12-06,0.04381799099494979,0.20769750540181425,1.2796657923761656,-0.8406162355716195
2010-12-07,-0.04697227519332092,0.6608914663604768,0.8236568007162944,-0.2901674345105846
2010-12-08,0.23918240367189247,-0.3510012275923564,0.08308684212523182,-0.031005114400874573
2010-12-09,0.46779204087946546,-0.29487026314961606,-0.328764829722985,-0.12092042934008346
2010-12-10,0.6367862500553547,0.4628306444476087,0.1550374926834469,0.007997863231462843
2010-12-13,0.0027247977712871437,0.21993581704501614,0.20800956112683594,1.2665614874888158
2010-12-14,0.09760195975414221,0.14459935144371097,0.22832641266714815,-0.17249363438654158
2010-12-15,-0.5310628728593393,-0.18131860670843622,0.47957723048382495,-1.1810839610664374
2010-12-16,0.41919946854212176,0.11639247535083884,-0.9400672577901417,0.1484706114995433
2010-12-17,0.12720821740211813,-0.7519193268212002,-0.0010698555197181658,-0.3156484587740823
2010-12-20,0.29152413304385805,0.40882902293170753,-0.6742718243786878,-0.4470162291339518
2010-12-21,0.48032804623206493,0.7517658627318649,1.125187299074947,-0.1190344307752032
2010-12-22,0.32399435590777076,-0.22868506453322374,-0.0561818455003392,0.0857767250652204
2010-12-23,-0.11798397213328232,-0.240443480378723,-0.08397235389485155,0.11139365139575017
2010-12-28,0.024818474367010034,0.06353559015562638,-0.5106964637360997,-0.43675115252246494
2010-12-29,0.02499341249526095,0.2658965758093569,1.218483823242385,0.8481670334039481
2010-12-30,-0.12244358678559153,-1.0493442738457068,-0.5955117952524507,0.48635806379262037
2011-01-04,-0.02234573375922716,-0.2038187457862749,-1.6034568703257968,-0.29732090008817685
2011-01-05,0.39050013248610776,-0.5440766054889417,-1.2804477108087038,-1.2294282943316654
2011-01-10,-0.13187389410002548,-1.6453456840562788,-1.041286824170269,0.47287322154262884
2011-01-11,0.48001844195635357,1.1772728512036947,0.40101144490350205,0.22699305878571352
2011-01-12,0.7880430911670916,1.8531640300849435,1.8648408373947285,1.1655245604090478
2011-01-13,-0.14299178139687507,0.16910354355888751,0.27763653863208604,1.6069843932716608
2011-01-14,0.7723008735268535,0.2602247700166509,-0.6910787253425345,0.12230623779954025
2011-01-19,-0.9109164458668835,-1.023812877077788,-1.5176009284423508,0.6131759978594064
2011-01-20,-0.26430401432832584,-0.5816984225407118,-0.9965792833946896,-0.1262170675298808
2011-01-21,0.25879298340019674,0.5027767238466857,0.20421413986786158,1.1677838919973464
2011-01-24,0.6047823818627031,0.1976984925589012,-0.37753270606127565,0.050379308241050594
2011-01-25,0.09118332705396003,-0.2592484766550194,-1.0874646729283364,0.37482487974410184
2011-01-26,0.39351472498835915,0.9705496772265915,0.704001843192773,0.09525777506583724
2011-01-27,0.16461327047804616,0.3928200623489145,0.40333881603749633,0.22353377269950836
2011-01-28,-1.826023319606348,-0.7311071246105214,-0.6991740781907835,-0.8735239853028861
2011-01-31,0.3702786660124561,-0.03727695315488988,0.3944509237923453,0.3636072195553215
2011-02-01,1.8635283737169028,1.335329919459879,0.6666341677913101,1.0810553070636002
2011-02-02,-0.08870591869801137,-0.2005087136758978,-0.3093696473918393,-0.026724889684587153
2011-02-03,0.1245735792978661,0.19955177394614013,0.4298350251441677,-1.3601952659873433
2011-02-04,0.19039829300340444,0.12195846828547535,0.3622266307181698,-0.1829005563279428
2011-02-07,0.582922183108207,0.8535847237408153,-0.01531582494697492,0.010287093256194181
2011-02-08,0.3684276785604177,0.4522830260489762,-0.15071894453310877,0.4149550697273532
2011-02-09,-0.2885111512034737,-0.05329493910678327,0.13941339796732719,0.6999715618386102
2011-02-10,0.03582517534995286,0.4254880963376417,-1.221498678954283,-1.0751481438842576
2011-02-11,0.3745783069124433,0.29606801650182357,0.7837820388511522,-0.2712452415832699
2011-02-14,0.251382246003301,0.2131427750609647,-0.39659006952853865,-0.3595256325828904
2011-02-15,-0.4102416533110739,-0.041788040912284025,-0.49668216729506304,0.02480697638560233
2011-02-16,0.4919254360386145,0.27957902613413993,-0.4596082471717499,0.4652244509667952
2011-02-17,0.3877952653278949,-0.21244347346680167,-1.8393928414416458,0.3807441649876888
2011-02-18,0.20145804476996948,0.21164947825522978,0.6873742511763872,0.6478694612742029
2011-02-23,-0.5844474372496958,-1.6417954977021334,0.8144836969143342,0.658391612774079
2011-02-24,0.0474415673746264,-0.7726184929177137,-0.6861126102295007,0.3310443485103478
2011-02-25,1.1176468954218488,0.7539203949979693,0.6790030372003808,-0.38659948410615325
2011-02-28,0.6160141771585863,0.9594119663231778,1.5496046239991208,0.5976336122443484
2011-03-01,-1.6019427595373534,-0.6445983928982082,-0.8526092632461307,-0.24170058657095336
2011-03-02,-0.15742508163395824,-0.24968762107576548,0.9277311787079485,0.39108168764228635
2011-03-03,1.8455928648525424,0.6182848658353867,1.955975637803178,0.7081255463795502
2011-03-04,-0.4072768761577194,-0.9455034820177781,0.5012229716480063,0.4138704299369045
2011-03-07,-0.9027666995216512,-0.05119960971521012,0.3803872938432997,-0.23283567858616208
2011-03-08,0.7040688022562777,0.23968170781844692,0.4709039278844694,-0.6120122673629993
2011-03-09,-0.028178626477969315,-0.7423346239605169,-0.6607616225210226,0.20702092977434775
2011-03-10,-1.9244195343469301,-0.9693286786060072,-0.711477973232509,-0.7669745771269951
2011-03-11,0.3313977904862337,-0.8206998241053177,0.002019708768307371,0.5032919470184396
2011-03-14,-0.2984210047871533,-1.8609563676429708,0.04232794627995845,0.7963373302002856
2011-03-15,-1.0013852414076978,-3.1276207658330804,-0.29182001182488393,-0.20792221367632377
2011-03-16,-1.8059507300757458,-2.0140231367478054,-1.2446515465318435,-0.40221576421857375
2011-03-17,1.101727693754559,2.472670592461495,1.8697894003333457,0.542754592382697
2011-03-18,0.4574444948785263,0.049311078190836855,0.78066163077654,1.2086982712620986
2011-03-21,1.6281274692483756,2.297041261418439,0.42687367345308175,0.2112521267361698
2011-03-22,-0.37825632663167197,-0.693102478759191,-0.9730769116306462,-0.09449985741872746
2011-03-23,0.20844124354618088,0.3697558184717917,0.07672599771095204,-0.6546130477065273
2011-03-24,0.8551050454651727,1.765271463277921,0.4916987433298041,0.6249384005859818
2011-03-25,0.25428919302691694,0.16539964619797987,1.141078159021173,-0.6825885973021272
2011-03-28,-0.2908677181348094,-0.23376239921394631,0.5727913297409218,0.07557199148598877
2011-03-29,0.6353875349811007,0.016289435488895804,-0.3099242941229383,0.14743637491808917
2011-03-30,0.7779281210148541,1.5802659530390306,-0.4978621941731932,0.2218689430799619
2011-03-31,-0.33778528233141913,-0.2459455300525734,0.3975631927441183,0.3154142192324727
2011-04-01,0.4834872506334693,2.029351179302581,2.1974227102444757,0.38079890482716583
2011-04-04,-0.08375289609881668,0.05333016787155541,0.4072399640433115,-0.18566488522890492
2011-04-05,-0.04585614639980365,-0.019086052024073156,0.08136143231647194,0.019265265383989115
2011-04-06,0.1743184527120809,0.5652137528877844,1.5583743597621875,0.7717695951440858
2011-04-07,-0.1236687862003614,-0.3983705438321879,0.12444466205039546,-0.23436542628317045
2011-04-08,-0.4152509319074409,0.5162866754520138,-0.8291732172554405,1.255705697641804
2011-04-11,-0.41678964330836177,0.11693085051999019,0.2852279138573655,-0.5806478212450894
2011-04-12,-0.8769326917694215,-1.3961562694155518,-0.4911962100696441,0.2924696905986983
2011-04-13,0.02157161066832997,1.1760323775386567,1.2032437757132683,-0.3365391331153586
2011-04-14,-0.16115513316721242,-0.3623568048930451,-0.38446144032533336,0.2636537365285274
2011-04-15,0.41798329431657316,0.4367114268275212,0.3243783788629567,-0.3946433914146207
2011-04-18,-1.1484920307200353,-2.2340481263223095,-1.5199769556456197,-1.3397599781332963
2011-04-19,0.45409125079325807,0.12125426540239326,0.6125197171486626,0.7514925323856048
2011-04-20,1.4618635560968052,2.8953849792973623,1.2317898399437315,1.3482651321223653
2011-04-21,0.48083906634996154,0.6936546933904828,-0.5913541206788642,0.15466704927244765
2011-04-27,0.5958722453503957,0.5872077927263412,-0.3907062186151963,0.8613333341542446
2011-04-28,0.39894734743001786,0.9273345583980114,0.44117448524684527,0.34075430506062926
2011-04-29,0.16915271373011487,0.5599713244521519,-0.6043661321607263,-0.1404119565865473
2011-05-02,-0.2725157692737685,0.13913400244868723,0.23618569752699042,0.09821246634115623
2011-05-05,-0.9993438517319023,0.1238479762972985,-0.5682976945230435,-2.0126044609042997
2011-05-06,-0.015883220167859147,1.57130121221629,0.5697887179889726,-1.593097154899849
2011-05-09,0.16750680154681147,-1.2396527106528379,-0.9684214099470078,0.3521485165166536
2011-05-10,0.996158781467228,1.0279899304550726,0.963233891953319,0.4900444782892991
2011-05-11,-1.102143379373258,-0.13477939409930179,-0.41818016289788523,-1.448235995814125
2011-05-12,0.10863713350859733,-0.5604848534291328,-0.636415122769638,0.20724983600001484
