Date,Open,High,Low,Close
2016-01-21,1.08908,1.0921,1.07786,1.08712
2016-01-22,1.0871,1.08766,1.07895,1.07975
2016-01-25,1.07929,1.0857,1.07898,1.08501
2016-01-26,1.08501,1.08744,1.08192,1.08659
2016-01-27,1.08663,1.09164,1.0851,1.0903
2016-01-28,1.0903,1.09677,1.08698,1.0938
2016-01-29,1.09386,1.09482,1.08107,1.08331
2016-02-01,1.08297,1.09127,1.08146,1.08897
2016-02-02,1.08897,1.09388,1.08867,1.09247
2016-02-03,1.09244,1.1145,1.09039,1.10817
2016-02-04,1.10817,1.12388,1.10699,1.12007
2016-02-05,1.12008,1.12454,1.1109,1.11534
2016-02-08,1.11459,1.12158,1.10868,1.11999
2016-02-09,1.11999,1.13373,1.11625,1.12878
2016-02-10,1.12877,1.13111,1.11614,1.12785
2016-02-11,1.12782,1.13753,1.12742,1.13142
2016-02-12,1.13135,1.13324,1.12142,1.12549
2016-02-15,1.12389,1.12419,1.11281,1.11635
2016-02-16,1.11637,1.11929,1.11246,1.11373
2016-02-17,1.11372,1.1179,1.11062,1.1129
2016-02-18,1.11292,1.11497,1.10715,1.11094
2016-02-19,1.11094,1.11395,1.10668,1.11316
2016-02-22,1.11165,1.11247,1.10046,1.10275
2016-02-23,1.10274,1.1052,1.09903,1.10201
2016-02-24,1.10201,1.10455,1.09586,1.10166
2016-02-25,1.10166,1.10499,1.09878,1.10203
2016-02-26,1.10205,1.10684,1.0912,1.09383
2016-02-29,1.09171,1.09625,1.08596,1.08841
2016-03-01,1.08841,1.08937,1.08348,1.08673
2016-03-02,1.08672,1.08802,1.08256,1.08695
2016-03-03,1.08695,1.09727,1.08538,1.09494
2016-03-04,1.09497,1.10436,1.09037,1.10019
2016-03-07,1.09966,1.10256,1.09403,1.10152
2016-03-08,1.10148,1.10571,1.0994,1.10061
2016-03-09,1.10061,1.1035,1.09464,1.09968
2016-03-10,1.09967,1.12175,1.08228,1.11797
2016-03-11,1.11796,1.12096,1.10807,1.11502
2016-03-14,1.11653,1.11746,1.10779,1.11036
2016-03-15,1.11036,1.11248,1.10729,1.1108
2016-03-16,1.11075,1.12413,1.10582,1.12157
2016-03-17,1.12158,1.13423,1.12063,1.13156
2016-03-18,1.13156,1.13368,1.12566,1.12737
2016-03-21,1.12738,1.12848,1.12348,1.12402
2016-03-22,1.12402,1.12599,1.11885,1.12168
2016-03-23,1.12172,1.12236,1.11597,1.11825
2016-03-24,1.11825,1.11878,1.11459,1.11778
2016-03-28,1.11646,1.12199,1.11539,1.11977
2016-03-29,1.11978,1.13034,1.11695,1.12916
2016-03-30,1.12912,1.13646,1.12864,1.13342
2016-03-31,1.1334,1.14119,1.13107,1.1381
2016-04-01,1.1381,1.14377,1.13347,1.13907
2016-04-04,1.13962,1.14118,1.13578,1.13909
2016-04-05,1.1391,1.14045,1.13364,1.13838
2016-04-06,1.1384,1.14315,1.1327,1.13965
2016-04-07,1.13965,1.14542,1.13383,1.13729
2016-04-08,1.13721,1.1419,1.13496,1.13999
2016-04-11,1.1407,1.14465,1.13733,1.14051
2016-04-12,1.14049,1.14647,1.13481,1.1383
2016-04-13,1.13829,1.1391,1.12684,1.12786
2016-04-14,1.12784,1.12949,1.12341,1.12608
2016-04-15,1.12608,1.1317,1.12464,1.12835
2016-04-18,1.12955,1.13321,1.1274,1.13133
2016-04-19,1.13129,1.13845,1.13036,1.13557
2016-04-20,1.13557,1.13858,1.129,1.12998
2016-04-21,1.12997,1.13921,1.12731,1.12848
2016-04-22,1.12851,1.13086,1.12187,1.12254
2016-04-25,1.12232,1.12783,1.12232,1.12686
2016-04-26,1.12674,1.13385,1.12567,1.12972
2016-04-27,1.12972,1.13606,1.12744,1.13247
2016-04-28,1.13247,1.13679,1.12962,1.13535
2016-04-29,1.13535,1.1459,1.1338,1.14463
2016-05-02,1.14609,1.15358,1.14485,1.15269
2016-05-03,1.15269,1.16146,1.14934,1.14972
2016-05-04,1.14973,1.15288,1.14667,1.14857
2016-05-05,1.14853,1.14939,1.13861,1.14029
2016-05-06,1.14035,1.14749,1.13868,1.14011
2016-05-09,1.13974,1.14199,1.13757,1.13818
2016-05-10,1.13817,1.14092,1.1359,1.13706
2016-05-11,1.13706,1.14466,1.13697,1.14254
2016-05-12,1.14265,1.14293,1.1371,1.13752
2016-05-13,1.13752,1.13799,1.12831,1.13118
2016-05-16,1.13037,1.13424,1.13025,1.13154
2016-05-17,1.13156,1.13462,1.13024,1.13127
2016-05-18,1.13122,1.13162,1.1214,1.12177
2016-05-19,1.12177,1.12299,1.11802,1.11985
2016-05-20,1.11984,1.12371,1.11965,1.12176
2016-05-23,1.122,1.1242,1.11878,1.12198
2016-05-24,1.12196,1.12271,1.11326,1.11412
2016-05-25,1.11405,1.11669,1.11291,1.11557
2016-05-26,1.11559,1.12167,1.11496,1.11932
2016-05-27,1.11931,1.12007,1.11113,1.11113
2016-05-30,1.11146,1.1147,1.10981,1.11352
2016-05-31,1.11356,1.11735,1.11224,1.11297
2016-06-01,1.11297,1.11975,1.11147,1.11863
2016-06-02,1.11863,1.1219,1.11456,1.11527
2016-06-03,1.11535,1.13571,1.11371,1.13556
2016-06-06,1.13658,1.13921,1.13267,1.13586
2016-06-07,1.13586,1.13807,1.1339,1.13574
2016-06-08,1.13578,1.14103,1.13549,1.13964
2016-06-09,1.13983,1.14155,1.13058,1.13177
2016-06-10,1.13174,1.13214,1.12455,1.12533
2016-06-13,1.12487,1.13029,1.12324,1.12882
2016-06-14,1.12881,1.12982,1.11893,1.12066
2016-06-15,1.12067,1.12965,1.11901,1.12628
2016-06-16,1.1263,1.12948,1.11312,1.12308
2016-06-17,1.12309,1.12964,1.12231,1.12797
2016-06-20,1.13181,1.13824,1.13024,1.13118
2016-06-21,1.13118,1.13497,1.12408,1.12498
2016-06-22,1.12499,1.13479,1.12369,1.13326
2016-06-23,1.13326,1.14216,1.13174,1.14184
2016-06-24,1.14182,1.14182,1.09045,1.10867
2016-06-27,1.10384,1.10828,1.0971,1.10209
2016-06-28,1.10219,1.11097,1.10103,1.1078
2016-06-29,1.1078,1.113,1.10494,1.11269
2016-06-30,1.11269,1.11544,1.1025,1.11031
2016-07-01,1.11028,1.11687,1.10721,1.11324
2016-07-04,1.11345,1.1164,1.1098,1.11493
2016-07-05,1.11487,1.11844,1.10626,1.10658
2016-07-06,1.10666,1.11115,1.10299,1.1095
2016-07-07,1.10949,1.11073,1.10528,1.10625
2016-07-08,1.10626,1.112,1.10026,1.10517
2016-07-11,1.1051,1.10745,1.10159,1.10605
2016-07-12,1.10605,1.11255,1.10524,1.10645
2016-07-13,1.10645,1.11198,1.10424,1.10957
2016-07-14,1.10949,1.11648,1.10902,1.11132
2016-07-15,1.11134,1.11489,1.10532,1.10693
2016-07-18,1.10505,1.10835,1.10379,1.10746
2016-07-19,1.10745,1.10805,1.10001,1.1018
2016-07-20,1.10179,1.10281,1.09816,1.10103
2016-07-21,1.10104,1.10567,1.09832,1.10261
2016-07-22,1.10261,1.10404,1.09558,1.09738
2016-07-25,1.09709,1.0999,1.09521,1.09937
2016-07-26,1.09937,1.10264,1.09786,1.09846
2016-07-27,1.09853,1.10704,1.09632,1.10549
2016-07-28,1.10549,1.1119,1.10527,1.10766
2016-07-29,1.10767,1.1197,1.10738,1.11792
2016-08-01,1.11808,1.11839,1.11554,1.11637
2016-08-02,1.11644,1.12337,1.11627,1.1222
2016-08-03,1.1222,1.12228,1.11412,1.11498
2016-08-04,1.11488,1.11562,1.11147,1.11288
2016-08-05,1.11288,1.11613,1.1046,1.1087
2016-08-08,1.1087,1.11051,1.10722,1.10859
2016-08-09,1.1086,1.11226,1.1071,1.11153
2016-08-10,1.11144,1.11899,1.11136,1.11836
2016-08-11,1.11836,1.11916,1.1134,1.11417
2016-08-12,1.11411,1.12208,1.11314,1.11612
2016-08-15,1.11688,1.12032,1.11544,1.11839
2016-08-16,1.1184,1.13226,1.11776,1.12746
2016-08-17,1.12747,1.13156,1.1242,1.1288
2016-08-18,1.1288,1.13662,1.1285,1.13525
2016-08-19,1.13524,1.13582,1.13043,1.13279
2016-08-22,1.13184,1.13304,1.12712,1.13207
2016-08-23,1.13209,1.13549,1.13029,1.13077
2016-08-24,1.13077,1.13116,1.12455,1.12636
2016-08-25,1.12633,1.12975,1.12595,1.12847
2016-08-26,1.12846,1.13403,1.11814,1.11945
2016-08-29,1.11864,1.12078,1.11582,1.11872
2016-08-30,1.11869,1.11924,1.11322,1.11443
2016-08-31,1.11443,1.11655,1.11239,1.11579
2016-09-01,1.11579,1.12051,1.11277,1.11964
2016-09-02,1.11965,1.12521,1.11505,1.11567
2016-09-05,1.1155,1.11825,1.11402,1.11474
2016-09-06,1.11473,1.12632,1.11409,1.12488
2016-09-07,1.12494,1.12699,1.12295,1.12393
2016-09-08,1.12393,1.13263,1.12351,1.12648
2016-09-09,1.12647,1.12847,1.11992,1.12264
2016-09-12,1.12349,1.12674,1.12108,1.12352
2016-09-13,1.12352,1.12593,1.12041,1.12166
2016-09-14,1.12166,1.1274,1.12125,1.12493
2016-09-15,1.12495,1.12834,1.12194,1.12442
2016-09-16,1.12442,1.125,1.11497,1.11537
2016-09-19,1.11537,1.11978,1.11511,1.11753
2016-09-20,1.11752,1.12117,1.11502,1.11522
2016-09-21,1.1152,1.11951,1.11234,1.1191
2016-09-22,1.1191,1.12572,1.1185,1.12076
2016-09-23,1.12077,1.12406,1.1194,1.12304
2016-09-26,1.12287,1.12791,1.12213,1.12523
2016-09-27,1.12524,1.12585,1.11912,1.12185
2016-09-28,1.12183,1.12369,1.1182,1.12162
2016-09-29,1.12164,1.12501,1.1197,1.12196
2016-09-30,1.12196,1.12502,1.11535,1.12332
2016-10-03,1.12407,1.12437,1.12053,1.12114
2016-10-04,1.12116,1.12388,1.11381,1.1204
2016-10-05,1.12042,1.12333,1.11899,1.12077
2016-10-06,1.12068,1.12126,1.11403,1.11476
2016-10-07,1.11475,1.12044,1.11046,1.11985
2016-10-10,1.11914,1.12002,1.11316,1.1138
2016-10-11,1.11385,1.11425,1.10497,1.10542
2016-10-12,1.10544,1.10678,1.10047,1.10086
2016-10-13,1.10085,1.10586,1.09856,1.10549
2016-10-14,1.10548,1.10578,1.09712,1.09723
2016-10-17,1.09695,1.10079,1.09641,1.09997
2016-10-18,1.09987,1.10264,1.09703,1.09778
2016-10-19,1.09786,1.10048,1.09552,1.09743
2016-10-20,1.09743,1.10391,1.09162,1.09245
2016-10-21,1.09251,1.09298,1.08598,1.08801
2016-10-24,1.08808,1.08997,1.08598,1.08754
2016-10-25,1.08754,1.09048,1.08513,1.08885
2016-10-26,1.08884,1.09459,1.08746,1.09073
2016-10-27,1.09073,1.09423,1.08828,1.0898
2016-10-28,1.08968,1.09912,1.08932,1.09838
2016-10-31,1.09783,1.09864,1.09363,1.09724
2016-11-01,1.09724,1.1069,1.09601,1.10563
2016-11-02,1.10563,1.11231,1.10497,1.10981
2016-11-03,1.10981,1.11259,1.106,1.11055
2016-11-04,1.11068,1.11412,1.10801,1.11394
2016-11-07,1.10845,1.11103,1.10278,1.10427
2016-11-08,1.10433,1.10666,1.10091,1.10131
2016-11-09,1.10131,1.12962,1.09075,1.092
2016-11-10,1.09214,1.09529,1.08654,1.0886
2016-11-11,1.08862,1.09233,1.08307,1.08472
2016-11-14,1.08386,1.08399,1.07094,1.07437
2016-11-15,1.07438,1.08165,1.07143,1.07241
2016-11-16,1.07241,1.07595,1.06665,1.07006
2016-11-17,1.07007,1.07449,1.06202,1.06262
2016-11-18,1.06265,1.06427,1.05697,1.05947
2016-11-21,1.05879,1.06492,1.05792,1.06315
2016-11-22,1.06315,1.06579,1.05839,1.06275
2016-11-23,1.06275,1.06436,1.05267,1.05524
2016-11-24,1.05509,1.05855,1.05192,1.05573
2016-11-25,1.05574,1.06273,1.05388,1.05929
2016-11-28,1.05993,1.06855,1.0564,1.06132
2016-11-29,1.0611,1.066,1.0565,1.06487
2016-11-30,1.06487,1.06667,1.05531,1.05964
2016-12-01,1.05964,1.06684,1.05848,1.06589
2016-12-02,1.06593,1.06898,1.06254,1.06651
2016-12-05,1.05336,1.07963,1.05067,1.07583
2016-12-06,1.07583,1.0785,1.06984,1.07176
2016-12-07,1.07192,1.07677,1.07101,1.07576
2016-12-08,1.07576,1.08738,1.05979,1.06134
2016-12-09,1.06134,1.06297,1.05311,1.05586
2016-12-12,1.05466,1.06514,1.05256,1.06401
2016-12-13,1.06402,1.06667,1.06041,1.06256
2016-12-14,1.06256,1.06697,1.04979,1.05283
2016-12-15,1.05268,1.05268,1.03668,1.04206
2016-12-16,1.04206,1.04722,1.0401,1.04428
2016-12-19,1.04469,1.04796,1.03926,1.04018
2016-12-20,1.0401,1.04181,1.03524,1.03903
2016-12-21,1.03905,1.0451,1.03829,1.04287
2016-12-22,1.04275,1.04991,1.04245,1.04355
2016-12-23,1.04356,1.04681,1.04268,1.04479
2016-12-27,1.04546,1.04633,1.04331,1.04588
2016-12-28,1.04586,1.04799,1.03724,1.04191
2016-12-29,1.0419,1.04939,1.04144,1.04926
2016-12-30,1.04926,1.06512,1.04852,1.05248
2017-01-02,1.05158,1.05265,1.04506,1.04631
2017-01-03,1.04631,1.04903,1.03408,1.04095
2017-01-04,1.04108,1.04993,1.03898,1.04876
2017-01-05,1.04871,1.0615,1.0481,1.06021
2017-01-06,1.06024,1.0613,1.05251,1.05346
2017-01-09,1.05334,1.05888,1.05111,1.05844
2017-01-10,1.05844,1.06268,1.0551,1.05576
2017-01-11,1.05548,1.06223,1.04547,1.05839
2017-01-12,1.05838,1.06846,1.05718,1.06131
2017-01-13,1.06134,1.0674,1.05971,1.06376
2017-01-16,1.06227,1.06359,1.058,1.05982
2017-01-17,1.05982,1.07186,1.05981,1.07113
2017-01-18,1.0711,1.0713,1.06291,1.06334
2017-01-19,1.06335,1.06767,1.05904,1.06602
2017-01-20,1.06596,1.07094,1.06254,1.06966
2017-01-23,1.07035,1.07723,1.07035,1.07722
2017-01-24,1.07716,1.07738,1.07204,1.07312
2017-01-25,1.07314,1.07697,1.07115,1.07502
2017-01-26,1.0749,1.07657,1.06577,1.06797
2017-01-27,1.06811,1.07248,1.06585,1.06964
2017-01-30,1.07138,1.07401,1.06205,1.07013
2017-01-31,1.07009,1.08113,1.06848,1.07964
2017-02-01,1.07962,1.08073,1.0736,1.07673
2017-02-02,1.07671,1.08285,1.07564,1.07619
2017-02-03,1.07609,1.07972,1.07138,1.07791
2017-02-06,1.07848,1.07885,1.07061,1.07482
2017-02-07,1.07482,1.07492,1.06563,1.06805
2017-02-08,1.06805,1.07128,1.06407,1.06956
2017-02-09,1.06954,1.07095,1.06513,1.06543
2017-02-10,1.06542,1.06678,1.06079,1.06368
2017-02-13,1.06315,1.06579,1.05919,1.05964
2017-02-14,1.05961,1.06333,1.05612,1.05778
2017-02-15,1.05778,1.06087,1.05218,1.05927
2017-02-16,1.05923,1.06792,1.05923,1.06686
2017-02-17,1.06691,1.06763,1.06056,1.06084
2017-02-20,1.06206,1.0633,1.06035,1.0614
2017-02-21,1.0614,1.06147,1.05262,1.05354
2017-02-22,1.05357,1.05739,1.04938,1.05565
2017-02-23,1.05556,1.05951,1.05378,1.05785
2017-02-24,1.05784,1.06178,1.05574,1.05623
2017-02-27,1.05606,1.06298,1.0552,1.05871
2017-02-28,1.0587,1.063,1.05705,1.05733
2017-03-01,1.05732,1.05887,1.05146,1.05513
2017-03-02,1.05506,1.05506,1.04951,1.05067
2017-03-03,1.05069,1.06189,1.05024,1.06188
2017-03-06,1.06107,1.06398,1.05749,1.05818
2017-03-07,1.05818,1.06025,1.05585,1.0566
2017-03-08,1.05659,1.05742,1.0535,1.05413
2017-03-09,1.05409,1.0615,1.05252,1.05773
2017-03-10,1.05757,1.06991,1.05725,1.06858
2017-03-13,1.06796,1.07143,1.0652,1.06523
2017-03-14,1.06522,1.06626,1.06008,1.06089
2017-03-15,1.06093,1.07399,1.06078,1.07302
2017-03-16,1.07309,1.07745,1.07062,1.07716
2017-03-17,1.07716,1.07824,1.07277,1.07379
2017-03-20,1.0742,1.07769,1.07253,1.07339
2017-03-21,1.07339,1.08193,1.07201,1.08129
2017-03-22,1.08125,1.08243,1.07761,1.07937
2017-03-23,1.07941,1.08048,1.07686,1.07824
2017-03-24,1.07824,1.08179,1.07606,1.07983
2017-03-27,1.08336,1.09054,1.08303,1.08636
2017-03-28,1.08635,1.08727,1.07992,1.0813
2017-03-29,1.08131,1.08265,1.07404,1.07675
2017-03-30,1.07675,1.07687,1.06722,1.06829
2017-03-31,1.06816,1.07018,1.06647,1.06679
2017-04-03,1.06605,1.06811,1.06427,1.06687
2017-04-04,1.06681,1.06821,1.0636,1.0679
2017-04-05,1.0679,1.06891,1.06356,1.06667
2017-04-06,1.0667,1.06841,1.06293,1.06426
2017-04-07,1.06426,1.06655,1.05809,1.05953
2017-04-10,1.05832,1.06065,1.05704,1.05958
2017-04-11,1.05942,1.06298,1.05789,1.06059
2017-04-12,1.06059,1.0675,1.05894,1.06663
2017-04-13,1.06683,1.0677,1.06101,1.06153
2017-04-14,1.06165,1.06297,1.06063,1.06123
2017-04-17,1.0609,1.06703,1.06032,1.06458
2017-04-18,1.06459,1.0736,1.06375,1.07303
2017-04-19,1.07306,1.07363,1.07,1.07108
2017-04-20,1.07097,1.07773,1.07097,1.07157
2017-04-21,1.07128,1.0738,1.06825,1.06991
2017-04-24,1.08977,1.08993,1.08212,1.08648
2017-04-25,1.08654,1.09499,1.08515,1.0928
2017-04-26,1.09281,1.09509,1.08567,1.09049
2017-04-27,1.09042,1.09329,1.0852,1.08739
2017-04-28,1.08734,1.09472,1.08573,1.08921
2017-05-01,1.08973,1.09239,1.08846,1.08982
2017-05-02,1.08991,1.09332,1.08886,1.09286
2017-05-03,1.09284,1.09369,1.0883,1.08843
2017-05-04,1.08845,1.09872,1.08757,1.09792
2017-05-05,1.09803,1.0999,1.09493,1.09961
2017-05-08,1.10133,1.1014,1.09167,1.0922
2017-05-09,1.09226,1.09335,1.08636,1.08755
2017-05-10,1.08782,1.08981,1.08535,1.08676
2017-05-11,1.08675,1.08931,1.08395,1.08622
2017-05-12,1.08618,1.0934,1.08561,1.09295
2017-05-15,1.09329,1.09893,1.09228,1.09769
2017-05-16,1.09781,1.10973,1.09771,1.1081
2017-05-17,1.10812,1.11705,1.10812,1.11633
2017-05-18,1.11652,1.1172,1.10764,1.11001
2017-05-19,1.11013,1.12118,1.10988,1.12039
2017-05-22,1.12015,1.12635,1.11617,1.12368
2017-05-23,1.12369,1.12676,1.11754,1.11848
2017-05-24,1.11848,1.12201,1.1169,1.12137
2017-05-25,1.12137,1.12505,1.11941,1.12099
2017-05-26,1.12093,1.12335,1.11614,1.11717
2017-05-29,1.11762,1.11898,1.11517,1.11521
2017-05-30,1.11523,1.12046,1.11101,1.11822
2017-05-31,1.118,1.12522,1.11649,1.12436
2017-06-01,1.1243,1.12566,1.12024,1.12142
2017-06-02,1.12144,1.1285,1.12053,1.12818
2017-06-05,1.12798,1.12831,1.12349,1.12547
2017-06-06,1.12547,1.12834,1.12405,1.12781
2017-06-07,1.1278,1.1282,1.12045,1.1259
2017-06-08,1.1259,1.12691,1.11961,1.12028
2017-06-09,1.12023,1.12159,1.11665,1.11959
2017-06-12,1.12054,1.12321,1.1192,1.12056
2017-06-13,1.12053,1.12245,1.11855,1.12089
2017-06-14,1.12087,1.12952,1.11943,1.12173
2017-06-15,1.12172,1.12286,1.11326,1.11474
2017-06-16,1.11475,1.12017,1.11386,1.12014
2017-06-19,1.12007,1.12127,1.11433,1.11507
2017-06-20,1.11503,1.11649,1.1119,1.11342
2017-06-21,1.11345,1.1169,1.11276,1.1168
2017-06-22,1.11681,1.1178,1.11395,1.11519
2017-06-23,1.11518,1.12089,1.11454,1.11967
2017-06-26,1.11939,1.12197,1.11722,1.11834
2017-06-27,1.11833,1.13493,1.11792,1.13358
2017-06-28,1.13358,1.13894,1.12921,1.13766
2017-06-29,1.13764,1.14452,1.13748,1.14404
2017-06-30,1.14412,1.14453,1.13924,1.14206
2017-07-03,1.14219,1.14271,1.13553,1.13641
2017-07-04,1.13641,1.13769,1.13371,1.13473
2017-07-05,1.13471,1.13683,1.13133,1.13509
2017-07-06,1.13508,1.14251,1.133,1.14223
2017-07-07,1.14213,1.14395,1.138,1.14038
2017-07-10,1.13994,1.14179,1.13819,1.13976
2017-07-11,1.13975,1.14797,1.1383,1.14645
2017-07-12,1.14645,1.14894,1.1392,1.14128
2017-07-13,1.14126,1.1456,1.13707,1.14006
2017-07-14,1.14006,1.14711,1.13917,1.14702
2017-07-17,1.14711,1.1487,1.14349,1.14785
2017-07-18,1.14785,1.1583,1.14717,1.1554
2017-07-19,1.15541,1.15555,1.15102,1.15178
2017-07-20,1.15179,1.16545,1.14794,1.16328
2017-07-21,1.16327,1.16828,1.16195,1.16681
2017-07-24,1.16671,1.1684,1.16277,1.1637
2017-07-25,1.16371,1.17121,1.1631,1.16479
2017-07-26,1.16479,1.17474,1.16135,1.17468
2017-07-27,1.17468,1.17766,1.16503,1.16753
2017-07-28,1.16753,1.17641,1.16717,1.17589
2017-07-31,1.17546,1.18458,1.17235,1.1836
2017-08-01,1.1836,1.18385,1.17879,1.18059
2017-08-02,1.18059,1.19101,1.17939,1.18553
2017-08-03,1.1855,1.18928,1.18307,1.18707
2017-08-04,1.18709,1.18891,1.17313,1.17797
2017-08-07,1.17764,1.18133,1.17743,1.17955
2017-08-08,1.17954,1.1824,1.17168,1.17492
2017-08-09,1.17498,1.17639,1.16891,1.17598
2017-08-10,1.17598,1.17847,1.17047,1.17718
2017-08-11,1.17719,1.18449,1.17489,1.18249
2017-08-14,1.18239,1.18383,1.17702,1.17764
2017-08-15,1.17763,1.17925,1.16874,1.17351
2017-08-16,1.17356,1.17787,1.16827,1.17717
2017-08-17,1.17718,1.179,1.16629,1.17259
2017-08-18,1.17261,1.17741,1.17087,1.17637
2017-08-21,1.17583,1.18278,1.17319,1.18135
2017-08-22,1.1814,1.18242,1.17453,1.17652
2017-08-23,1.17653,1.18233,1.17407,1.18096
2017-08-24,1.18095,1.18177,1.17843,1.18001
2017-08-25,1.18002,1.1941,1.17738,1.1924
2017-08-28,1.19447,1.1984,1.19173,1.19779
2017-08-29,1.1978,1.207,1.19469,1.19683
2017-08-30,1.19682,1.19845,1.1881,1.1894
2017-08-31,1.18935,1.19215,1.18233,1.19215
2017-09-01,1.19214,1.19798,1.18506,1.18645
2017-09-04,1.18788,1.19219,1.18746,1.18972
2017-09-05,1.18975,1.19403,1.18691,1.19135
2017-09-06,1.19137,1.19501,1.19029,1.19218
2017-09-07,1.19217,1.20592,1.19145,1.20192
2017-09-08,1.20191,1.20924,1.20158,1.20283
2017-09-11,1.20233,1.20295,1.1948,1.19552
2017-09-12,1.19554,1.19782,1.19266,1.19654
2017-09-13,1.19654,1.19939,1.18732,1.18889
2017-09-14,1.1888,1.19222,1.18407,1.19144
2017-09-15,1.19144,1.19867,1.19014,1.19451
2017-09-18,1.19352,1.19693,1.19153,1.19518
2017-09-19,1.19519,1.20058,1.19519,1.19952
2017-09-20,1.19957,1.20203,1.18618,1.18923
2017-09-21,1.18945,1.19537,1.1866,1.19403
2017-09-22,1.19402,1.20038,1.19372,1.19428
2017-09-25,1.19157,1.19366,1.1833,1.18466
2017-09-26,1.18466,1.18616,1.17586,1.17912
2017-09-27,1.17913,1.17949,1.17172,1.17443
2017-09-28,1.17441,1.1803,1.17214,1.17837
2017-09-29,1.17834,1.18325,1.17728,1.182
2017-10-02,1.18069,1.18152,1.17306,1.17339
2017-10-03,1.1734,1.17731,1.16966,1.17372
2017-10-04,1.1737,1.17878,1.1737,1.1757
2017-10-05,1.1757,1.17789,1.16992,1.17118
2017-10-06,1.17117,1.17388,1.16698,1.17346
2017-10-09,1.17375,1.17559,1.17196,1.17412
2017-10-10,1.17413,1.18255,1.17395,1.18083
2017-10-11,1.18086,1.18692,1.17955,1.18607
2017-10-12,1.18604,1.18797,1.18277,1.18317
2017-10-13,1.18321,1.18747,1.18056,1.18193
2017-10-16,1.18112,1.18193,1.17807,1.17977
2017-10-17,1.17972,1.17974,1.17361,1.17658
2017-10-18,1.17659,1.18055,1.17307,1.17921
2017-10-19,1.17926,1.18579,1.17686,1.18465
2017-10-20,1.18466,1.18581,1.1763,1.17679
2017-10-23,1.17721,1.17775,1.17259,1.17493
2017-10-24,1.17493,1.17923,1.1743,1.17636
2017-10-25,1.17637,1.18178,1.17532,1.18159
2017-10-26,1.18159,1.18367,1.16409,1.16543
2017-10-27,1.1654,1.16553,1.15747,1.15982
2017-10-30,1.1595,1.16579,1.1595,1.16434
2017-10-31,1.16434,1.1661,1.16253,1.16498
2017-11-01,1.16497,1.16571,1.16065,1.16189
2017-11-02,1.16186,1.16874,1.16177,1.16573
2017-11-03,1.16575,1.16902,1.15992,1.16081
2017-11-06,1.16138,1.16241,1.15803,1.16101
2017-11-07,1.16101,1.16155,1.15546,1.15934
2017-11-08,1.15934,1.16109,1.15801,1.15935
2017-11-09,1.15934,1.16545,1.15861,1.16435
2017-11-10,1.16438,1.16779,1.16231,1.16659
2017-11-13,1.16582,1.1675,1.16375,1.16648
2017-11-14,1.16647,1.18047,1.16616,1.17982
2017-11-15,1.17983,1.18598,1.17689,1.17711
2017-11-16,1.177,1.18008,1.17592,1.17712
2017-11-17,1.17713,1.18218,1.17658,1.17928
2017-11-20,1.17666,1.18085,1.17225,1.17342
2017-11-21,1.17342,1.17579,1.17135,1.17338
2017-11-22,1.17339,1.18271,1.17336,1.18175
2017-11-23,1.18176,1.1856,1.18133,1.18513
2017-11-24,1.18506,1.19445,1.18369,1.19306
2017-11-27,1.19355,1.19612,1.18912,1.18998
2017-11-28,1.18997,1.19201,1.18271,1.18469
2017-11-29,1.18467,1.18829,1.18175,1.18497
2017-11-30,1.18496,1.19317,1.18094,1.18899
2017-12-01,1.18898,1.19405,1.1851,1.18938
2017-12-04,1.18694,1.18787,1.18294,1.18682
2017-12-05,1.18683,1.18768,1.18009,1.1829
2017-12-06,1.18289,1.1848,1.17808,1.1803
2017-12-07,1.18032,1.18142,1.17721,1.17758
2017-12-08,1.17758,1.17767,1.17306,1.17647
2017-12-11,1.17699,1.18119,1.17644,1.17733
2017-12-12,1.17732,1.17928,1.17177,1.1737
2017-12-13,1.17369,1.18317,1.17296,1.1826
2017-12-14,1.18259,1.18626,1.17649,1.17655
2017-12-15,1.17691,1.18124,1.17506,1.17539
2017-12-18,1.17468,1.18341,1.17408,1.1783
2017-12-19,1.17829,1.18489,1.17766,1.18419
2017-12-20,1.18419,1.19017,1.1829,1.18725
2017-12-21,1.18726,1.18895,1.18497,1.18662
2017-12-22,1.18664,1.18688,1.18172,1.18571
2017-12-26,1.18715,1.18787,1.18467,1.18605
2017-12-27,1.18605,1.19103,1.18551,1.18992
2017-12-28,1.18992,1.19591,1.1897,1.19385
2017-12-29,1.19384,1.20255,1.19371,1.20007
2018-01-02,1.2014,1.20811,1.20038,1.20575
2018-01-03,1.20576,1.20663,1.20017,1.20106
2018-01-04,1.20107,1.20888,1.20046,1.20719
2018-01-05,1.20721,1.20826,1.20208,1.2042
2018-01-08,1.20323,1.20521,1.19561,1.19684
2018-01-09,1.19684,1.19756,1.1916,1.19359
2018-01-10,1.1936,1.20179,1.19233,1.19496
2018-01-11,1.19495,1.20591,1.19299,1.20386
2018-01-12,1.20384,1.219,1.2031,1.219
2018-01-15,1.22046,1.22967,1.21878,1.22647
2018-01-16,1.22647,1.22834,1.21954,1.22561
2018-01-17,1.22563,1.23229,1.21654,1.21655
2018-01-18,1.21655,1.22649,1.21655,1.22409
2018-01-19,1.22409,1.22955,1.22185,1.22198
